customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default,dti_ratio,lti_ratio,credit_utilisation
2334978,0,3893.278443,2127.013367,63636.94954,4,557,0,0.033424188028733724,0.061179526535174646,0.0
8771163,1,4525.859521,10958.33414,104855.9579,4,709,0,0.10450845483144455,0.043162635787622715,0.2
5410757,1,5468.915375,8965.639638,94362.74354,5,603,0,0.09501249435588423,0.057956298956926236,0.2
4593241,0,4933.30417,768.500532,76850.0532,4,624,0,0.01,0.06419389401281508,0.0
2763185,1,7407.8572,8509.128924,118571.8725,5,617,0,0.07176346923255345,0.0624756701889818,0.2
8388436,1,3888.652857,6513.180154,56681.53851,5,602,0,0.1149083162739296,0.06860528064731249,0.2
3743682,5,4187.267271,19134.3534,73664.36313,4,500,1,0.25975047617302327,0.0568425096353643,1.0
2610294,0,3407.208594,3249.577003,53642.63823,5,621,0,0.06057824727163871,0.06351679757791064,0.0
8029801,2,3205.83862,6688.312839,63753.78599,7,662,0,0.10490848088690898,0.05028467831703119,0.4
5987530,1,4218.407733,7200.725496,69581.33564,6,577,0,0.10348645121236422,0.060625564229252554,0.2
4422041,1,4654.220549,9089.420992,94217.63266,6,694,0,0.09647261065028759,0.049398614862204496,0.2
5189289,1,3197.777687,4815.038815,60984.36684,5,716,0,0.07895529730812566,0.05243602340563383,0.2
5925421,1,5777.953948,9014.090743,79543.76095,5,712,0,0.11332241064973181,0.07263868189023567,0.2
1746901,2,6370.938297,17663.28964,116174.5985,5,722,0,0.15204089248477154,0.05483933991818358,0.4
3078008,0,2530.48754,2518.620803,37985.47163,5,717,0,0.06630484485049422,0.06661724684238178,0.0
4625643,2,3584.844437,7708.784716,72005.83951,8,593,0,0.10705777154267358,0.049785468253614976,0.4
3832304,1,2616.682306,6319.243694,57419.56365,5,624,0,0.11005384388705643,0.045571267694577824,0.2
5699082,0,4943.749784,5080.746935,63205.6707,4,613,0,0.08038435283940433,0.07821687087959339,0.0
2851592,0,3692.348062,6160.133457,74903.237,3,656,0,0.08224121818660521,0.049294906467126386,0.0
3862262,0,3016.956317,2102.630608,42939.51769,4,602,0,0.04896726188635492,0.07026060094062506,0.0
6227053,0,4116.054732,2068.369948,45670.01343,5,673,0,0.04528945346535231,0.09012598032862018,0.0
7941323,1,6502.3855,14372.90018,118402.2247,5,685,0,0.12139045711697678,0.0549177645646045,0.2
5474107,1,4582.493503,8543.03153,85460.68277,5,606,0,0.09996446615096474,0.05362107292464356,0.2
8225044,0,3405.63975,5583.842188,67473.03001,3,658,0,0.08275665383891063,0.050474089417582975,0.0
2861058,4,3986.093951,15907.47316,64933.70364,1,603,1,0.24498022241566383,0.0613871337618345,0.8
3640176,4,2841.925418,14601.04219,65499.68441,5,565,1,0.2229177487116384,0.04338838337312837,0.8
2702900,1,6476.842851,10263.80283,93961.87566,6,734,0,0.10923369460119609,0.06893054023779159,0.2
2000141,2,2011.52149,5946.03528,51894.15037,7,667,0,0.11458006803474717,0.038762008350807495,0.4
4178873,1,4448.373414,10526.83417,87337.24936,6,675,0,0.12053086451817241,0.05093328959404269,0.2
6991424,3,4905.656536,14468.18815,70017.6219,2,601,1,0.2066363832045544,0.07006316985467341,0.6
2889644,1,3447.307484,9130.470087,77334.43511,5,620,0,0.11806474145719016,0.0445766168602198,0.2
5825557,0,4671.386808,5966.460577,77375.71587,5,562,0,0.0771102471869124,0.06037277659373726,0.0
7749882,5,6186.874279,25997.55454,93188.26966,2,587,1,0.2789788310787699,0.0663911273551165,1.0
3105359,2,4904.780173,14739.09605,83786.29544,3,611,0,0.17591296968792203,0.05853916976807204,0.4
6173947,1,3887.177652,4934.302244,69454.44625,7,718,0,0.0710437201707587,0.0559672974428185,0.2
7042720,2,2933.146038,7275.636783,40116.05793,3,662,0,0.1813646992856459,0.07311650718817275,0.4
4171877,2,2598.349177,8474.581336,52339.08976,3,581,0,0.16191686509757902,0.04964452360395807,0.4
6008302,0,5863.84454,7317.654375,88438.83551,4,729,0,0.08274254554349683,0.06630395466182908,0.0
1760017,1,6360.697827,8326.446553,93197.76809,5,629,0,0.08934169480281166,0.06824946516806656,0.2
1005141,2,1831.767033,4242.7519,37301.16773,8,647,0,0.11374313883979846,0.04910749835659368,0.4
4789192,0,5280.962699,5608.88348,86647.39112,5,625,0,0.06473228342480764,0.060947740384777085,0.0
1278257,0,6799.51152,4905.606536,94772.67868,6,748,0,0.05176182212348122,0.07174548208095452,0.0
8573214,1,2338.303819,2937.796924,28924.93924,6,679,0,0.10156622628051544,0.08084040556138435,0.2
8373505,0,273.1984879,136.461634,5745.241917,5,754,0,0.0237521127867939,0.04755212954420836,0.0
1711679,0,4786.834417,3856.469836,70268.1752,6,674,0,0.05488216856384226,0.06812236696592058,0.0
1664726,1,4708.506037,10587.28125,85655.07189,5,724,0,0.12360367012004149,0.05497054562100841,0.2
3827643,2,4492.113988,11063.32604,97724.48162,7,674,0,0.1132093601992135,0.0459671303805684,0.4
2830635,0,3460.959306,629.8869367,62988.69367,5,715,0,0.01,0.05494572286467932,0.0
7438349,5,6080.564782,25508.26313,93441.25513,3,656,1,0.2729871628384236,0.06507366337856255,1.0
7314016,2,2433.0564,5677.809396,41991.90239,8,726,0,0.135212006907125,0.057941085340763476,0.4
5948816,1,2568.869835,4153.73148,39677.17654,5,622,0,0.10468818202858948,0.06474427010728016,0.2
2781916,4,5740.106515,17360.24898,85301.94441,6,706,0,0.20351527857980278,0.06729162570328331,0.8
1151223,1,4066.61649,9928.539503,82726.57375,5,725,0,0.12001632671267255,0.04915731796519616,0.2
5632979,0,4844.569918,6550.220353,81071.25572,5,652,0,0.08079584181627623,0.05975693696828802,0.0
2408083,3,5017.270039,10639.05965,69170.55031,7,601,0,0.15380909364345347,0.07253477117811295,0.6
1520682,0,4249.925633,4873.728859,72676.09047,5,598,0,0.06706096637121432,0.058477631439934556,0.0
7469811,3,3808.337383,12393.32147,73125.87572,4,631,0,0.1694792896218324,0.05207920377708949,0.6
4785386,0,6325.356066,8370.46641,100069.4317,3,672,0,0.08364658685275617,0.06320967310939571,0.0
4332073,1,5498.655958,12904.58474,113811.6675,7,590,0,0.11338542895876647,0.04831364023376602,0.2
8794097,0,5257.858945,7092.64284,83368.70369,3,683,0,0.08507560422641856,0.06306753868395192,0.0
8556403,1,5363.371597,6552.409277,72603.34805,5,631,0,0.09024940933147503,0.07387223511106386,0.2
7008026,4,3419.687976,14145.49958,60625.07063,3,578,1,0.23332755628989194,0.056407158630307395,0.8
7401627,0,5447.555804,6026.844479,93777.75733,4,649,0,0.06426731295985025,0.05809006270890313,0.0
6705701,1,2459.388917,4091.98265,46626.56126,5,643,0,0.0877607642386965,0.052746521522054876,0.2
6043153,0,4389.062895,5256.680268,64356.6402,4,603,0,0.08168046454357945,0.06819906821363245,0.0
5492989,2,4319.986327,8898.843783,72378.50891,7,786,0,0.12294870282648933,0.05968603653291259,0.4
6432116,0,5026.0667,4199.843676,87973.48529,3,576,0,0.047739880512354775,0.05713160827301356,0.0
5522087,0,3935.364571,5115.80941,92805.54017,4,623,0,0.055123965666585485,0.04240441426008889,0.0
6805672,0,1833.809191,436.8332207,36810.2881,4,640,0,0.011867150279109064,0.049817844022796445,0.0
1513953,0,3218.713753,3194.577033,52271.15863,6,562,0,0.06111548159115294,0.06157724139584468,0.0
1556164,1,7050.471716,12388.95544,114361.1659,5,742,0,0.10833183924369207,0.06165092547381942,0.2
4964102,4,3518.291797,14904.7759,58359.80622,1,499,1,0.25539454061607403,0.06028621451786582,0.8
3777240,1,4021.243386,7745.112627,72143.42856,6,682,0,0.10735714647327263,0.05573956583801151,0.2
5747290,1,4095.822262,8420.13836,61871.65825,4,662,0,0.13609039418302646,0.06619868252844185,0.2
5879025,1,2172.832219,4253.604172,38327.56547,6,620,0,0.11098028585534368,0.056691109710600665,0.2
3816302,0,4662.282207,5761.418606,76626.4821,2,617,0,0.07518834805023629,0.06084426792444385,0.0
8559325,0,5410.244498,2477.749997,86033.13938,5,657,0,0.028799948657644812,0.06288558730960028,0.0
1862870,5,6110.410781,34051.67465,99065.69373,3,634,1,0.34372822081887017,0.06168039157585375,1.0
1458283,1,3924.827132,5679.237679,73713.72498,6,630,0,0.07704450806876047,0.053244183943558454,0.2
8200171,0,3487.51427,2083.645969,62156.58264,5,636,0,0.033522531009597345,0.056108526593218126,0.0
4931116,0,3870.184913,2745.967137,58137.25849,6,683,0,0.04723248409575978,0.06656978697517527,0.0
7296873,1,5700.532331,9448.258885,82150.71755,5,683,0,0.11501127642919777,0.06939114472774316,0.2
5485034,0,3189.051478,3866.274616,49350.32768,3,630,0,0.0783434436559348,0.06462067483479776,0.0
6031921,1,4665.79933,6209.219732,69550.21354,5,703,0,0.08927678889769229,0.06708533435798276,0.2
6159103,1,2271.06163,3002.86913,39468.71057,5,549,0,0.07608227090860344,0.05754081137188769,0.2
3706147,3,3923.079458,11938.70407,73420.09953,7,708,0,0.1626081161211414,0.05343331707684488,0.6
8596546,0,6398.163493,3833.147407,76069.0429,2,687,0,0.05039037249409115,0.08410995129005364,0.0
1016356,1,5119.231039,10090.00557,88311.36317,5,634,0,0.11425489549489422,0.057967976659418614,0.2
4273410,0,4056.912492,4794.905008,57106.91592,3,636,0,0.08396364837346657,0.07104065114780934,0.0
1810882,0,4249.195554,4855.239712,75531.26328,6,638,0,0.06428119299423427,0.05625744055475303,0.0
1799243,1,4246.180049,8891.224483,67150.19976,3,615,0,0.13240801240767597,0.06323406429431595,0.2
5239709,1,1922.107037,5504.450441,51784.45924,5,604,0,0.1062954122102367,0.03711744923494928,0.2
8892198,0,2415.498387,2094.253914,59899.10853,4,713,0,0.03496302307990292,0.040326115801710416,0.0
8148333,1,1635.181724,3188.653677,36219.77775,6,581,0,0.08803625740083398,0.04514610043403704,0.2
7990888,1,6400.906415,10330.26224,96572.04338,6,625,0,0.10696949011787597,0.06628115333350836,0.2
8199398,0,1949.804168,4009.112737,46075.5315,4,720,0,0.08701175236578661,0.04231756215335248,0.0
2113991,2,2839.290802,6460.25771,43638.29581,9,759,0,0.14804101741570735,0.06506419990281467,0.4
5615232,1,6073.722267,10690.37122,111556.467,5,717,0,0.09582923794099718,0.05444527269763751,0.2
1089901,5,4234.045063,20937.85371,75170.90913,3,599,1,0.2785366566977424,0.05632558009479005,1.0
6050625,5,2790.583944,14689.03537,52904.94063,2,517,1,0.27764959557804536,0.05274713307999794,1.0
3358301,4,4377.270708,14450.23586,67504.09694,6,662,1,0.2140645755596712,0.06484451916882424,0.8
7663657,5,5330.26593,20339.90056,75454.57352,2,544,1,0.26956484691559085,0.0706420523149224,1.0
1284687,4,3074.230112,12618.12469,56532.31491,5,688,1,0.22320198120469997,0.05438005001023228,0.8
7690279,0,3333.343428,1862.930111,40744.98376,5,628,0,0.04572170459002288,0.08180990935312131,0.0
4626220,0,1944.072696,1997.799667,29072.94521,5,697,0,0.0687167967527704,0.06686879096553698,0.0
2427491,5,3027.515204,15024.92394,55321.09302,3,656,1,0.2715948496275752,0.05472623620985715,1.0
7200313,3,4908.713486,12746.52262,81698.26241,5,602,0,0.15601950695146982,0.06008345026196255,0.6
1518089,0,2703.883676,1945.430499,43524.74773,4,600,0,0.04469711142424581,0.06212290287753495,0.0
3361151,0,3822.901951,4947.141259,68962.71812,4,565,0,0.07173645984184708,0.05543432821699226,0.0
2968618,3,4363.399153,9484.802682,59276.73966,7,656,0,0.16000884556746892,0.07361064690851117,0.6
8529175,1,3340.745835,6113.098149,71445.84452,7,766,0,0.08556268303734231,0.04675913424278745,0.2
3298445,1,3884.530317,6520.701018,63688.4501,4,710,0,0.10238435709711202,0.06099269664908991,0.2
3419833,1,4918.553752,7829.980665,78893.84275,5,674,0,0.09924704377516204,0.06234394954731749,0.2
5587581,5,5462.749752,26764.32621,89125.57713,3,572,1,0.30029905075353536,0.06129272794533431,1.0
2106071,1,2846.43704,3172.198103,42202.38021,5,637,0,0.07516633154848305,0.06744731045585733,0.2
8665720,1,3685.400152,8284.948721,94067.85626,5,652,0,0.08807417379748418,0.03917810289854691,0.2
4059394,4,5971.632945,21113.24614,93407.14746,6,683,1,0.22603458850985023,0.06393122054773431,0.8
5646138,2,3999.894103,7714.87442,68075.43512,5,684,0,0.11332831595421465,0.05875679084458565,0.4
6636312,3,3787.534573,13457.94332,81784.97245,10,716,0,0.1645527646075523,0.04631088645674539,0.6
6035623,0,5158.059567,3491.709421,92590.7082,5,618,0,0.03771122922461889,0.05570817706522306,0.0
4282342,1,3818.098164,8175.668023,65880.26753,3,607,0,0.12409888923533946,0.057955110189274,0.2
8392789,0,3054.383423,4832.340545,59163.97906,4,651,0,0.0816770714508464,0.05162572686165102,0.0
8020990,4,5372.38188,21834.13664,86018.57152,1,559,1,0.2538304956031895,0.0624560694867024,0.8
6404536,0,2729.061195,1377.804575,57374.54841,5,593,0,0.024014212105935424,0.047565711114587926,0.0
6726367,0,4953.913182,5036.723533,104276.5233,3,615,0,0.04830160589943643,0.04750746405063545,0.0
4015073,1,4560.213324,7345.992466,69891.4905,6,736,0,0.10510567757887493,0.06524704640545619,0.2
4305850,4,4769.444861,16026.53486,60136.66093,3,628,1,0.26650190769080334,0.07931010447273931,0.8
2746613,4,8802.265206,26544.2635,108128.8413,2,534,1,0.2454873573125027,0.08140534107434294,0.8
8477364,1,3939.795748,9154.684336,85187.42471,5,656,0,0.10746520824129747,0.04624856029410541,0.2
7245697,0,4467.751329,2910.479046,84170.16599,5,686,0,0.034578511421086956,0.053079987148068594,0.0
6188276,1,3509.353279,6813.276157,76484.08687,8,763,0,0.08908096358109793,0.04588344350590009,0.2
2514479,3,7691.910066,25000.34931,109820.2037,3,654,1,0.22764799615828796,0.07004093788618607,0.6
7341788,4,5303.260305,21362.82638,79385.79165,1,593,1,0.2691013837108973,0.06680364577557249,0.8
1624675,0,3356.636736,6902.215986,65856.81028,4,639,0,0.10480641192086596,0.05096871108285932,0.0
2960853,0,5867.607997,5693.232908,93213.24059,5,735,0,0.061077512936620025,0.06294822452111468,0.0
1615904,1,6431.853657,8978.481417,80915.88152,4,637,0,0.1109606822336946,0.07948814912694534,0.2
6503387,2,6567.313454,13952.40784,108013.691,6,582,0,0.1291725864640622,0.06080075028636879,0.4
2236935,4,5128.722323,20073.76947,79658.24857,2,574,1,0.25199862952497754,0.06438407089120363,0.8
8520237,0,2671.602571,3010.584056,56630.73041,7,559,0,0.05316166742338862,0.047175845193199936,0.0
4641426,0,3713.250119,4577.974654,65196.15389,4,612,0,0.07021847733110195,0.056955048686845165,0.0
8818027,0,4268.814934,7101.661266,85533.08488,2,661,0,0.08302823727173396,0.04990834762932966,0.0
2529764,4,1826.349992,8232.622425,36001.42497,4,648,1,0.2286749047255837,0.0507299362045224,0.8
6082197,0,2842.253663,3060.394643,59647.73639,6,607,0,0.051307808614730235,0.04765065424136542,0.0
7439373,1,3095.423878,6223.547222,58161.31317,7,626,0,0.10700492961376512,0.053221354699340605,0.2
4604719,0,3681.900747,1400.556675,68160.94081,8,690,0,0.020547789663057616,0.05401775126994466,0.0
2748530,1,5963.865775,9855.522595,84239.00572,4,743,0,0.11699476401417336,0.07079696304611131,0.2
2088987,0,2227.671183,3284.903346,41612.41209,2,613,0,0.07894046946606599,0.05353381529967445,0.0
5613485,1,2271.498545,4832.126788,42238.28975,4,638,0,0.11440157299455997,0.053778184638737646,0.2
5960406,1,3409.570138,5689.148898,59850.07842,7,671,0,0.09505666572525104,0.0569685157983123,0.2
7524443,0,2091.214495,2122.588537,38241.92388,2,585,0,0.05550422995612113,0.05468382034235669,0.0
2827374,1,6139.787434,8174.785422,88979.23679,7,613,0,0.09187295505010142,0.06900247356010167,0.2
3065597,2,4780.212508,10713.96048,69466.18951,3,628,0,0.1542327361781903,0.06881351261266266,0.4
5940028,0,5626.281807,5518.457975,99319.91881,4,634,0,0.05556244951787431,0.056648070944994765,0.0
5209214,1,3451.888269,6326.445803,64106.88158,6,517,0,0.09868590776959142,0.05384583033714303,0.2
3997715,0,2781.246994,3973.590024,51858.52262,5,668,0,0.07662366421652603,0.05363143517180281,0.0
1480592,3,3364.747106,13903.61675,64608.19239,2,596,1,0.21519897455221157,0.05207926396840028,0.6
8750108,0,5428.35509,5947.218527,94445.13254,5,734,0,0.06297009032711343,0.05747628219697768,0.0
1428676,0,5476.833238,8588.174021,90775.10434,4,641,0,0.09460935444186128,0.0603340891516512,0.0
3454182,1,3485.439774,6474.291557,81671.94068,7,597,0,0.07927192011228207,0.042676098363529175,0.2
5012066,5,5042.679355,25477.98735,98576.13775,5,652,1,0.2584599876961603,0.05115517274361868,1.0
2826806,1,2508.585974,5299.288649,62623.80425,6,646,0,0.08462099536215895,0.04005802592230733,0.2
8796051,0,4368.482444,2388.244317,63181.54626,3,597,0,0.03779971302335772,0.06914174632610519,0.0
6804098,0,4060.512033,1930.859091,63564.88719,2,590,0,0.030376190006103903,0.06387979610288363,0.0
7973149,5,4752.927185,23316.86095,85212.48625,4,505,1,0.2736319755017123,0.05577735604446114,1.0
7398971,4,3532.793222,13415.88896,57680.31135,4,649,1,0.23259043937182214,0.06124781817773595,0.8
7868213,5,3714.35271,23251.47929,88079.10551,6,532,1,0.26398405337302344,0.042170645222757104,1.0
4635826,1,3730.408112,8363.401488,68297.29695,6,600,0,0.12245581979800445,0.05462014279614912,0.2
1449829,1,3374.206325,8829.523645,77842.02311,5,620,0,0.11342875341925321,0.043346847758977784,0.2
2174944,4,4702.508883,20968.52533,87256.06841,6,684,1,0.24031022382847697,0.05389320156970387,0.8
8462888,2,2498.191999,6168.107169,44851.94059,3,576,0,0.13752152276718246,0.05569863792152143,0.4
5036949,2,1053.611278,2287.918024,20066.69156,7,749,0,0.11401570693201007,0.05250548028057696,0.4
6482876,0,2192.077046,2000.779502,32102.18432,2,668,0,0.0623253384273136,0.06828435797854143,0.0
8528775,2,3701.603632,9570.96072,61285.79589,5,546,0,0.15616931429231373,0.06039904643881749,0.4
8183230,4,4970.764441,15867.38082,71383.43096,4,732,1,0.22228380741311457,0.06963470898149164,0.8
1701817,1,3558.419913,7241.073585,76867.88263,5,611,0,0.09420154864749657,0.046292675058168184,0.2
1702974,1,7202.353227,10821.92037,101898.8745,5,661,0,0.10620255054927029,0.07068138153969501,0.2
8661394,0,4840.757402,872.7089484,87270.89484,3,643,0,0.010000000000000002,0.055468176542418965,0.0
1007226,0,2627.058659,3253.467832,61139.91442,6,661,0,0.05321348357883422,0.04296798063787672,0.0
5725288,0,3532.285878,4044.516334,56365.58752,3,628,0,0.07175506389541134,0.06266741878183478,0.0
4778994,0,4058.020285,4658.968184,94303.65464,7,652,0,0.04940389852106373,0.04303142121576636,0.0
8390391,3,1931.097069,7772.273011,36881.65421,5,555,0,0.21073547750178312,0.05235928567641109,0.6
8830583,1,3892.076759,6089.688578,62892.69669,5,710,0,0.09682664122380154,0.061884399363318195,0.2
1208331,3,3949.712159,13733.41461,77032.15175,6,616,0,0.1782815914914385,0.05127355356524881,0.6
1026158,1,1160.213127,3623.725926,32827.47289,6,676,0,0.11038699013300747,0.03534274876679367,0.2
8685942,0,2673.250981,4636.067034,61274.66638,6,661,0,0.07566042065817281,0.04362734452802418,0.0
3046487,1,2894.209176,7888.366725,74520.28447,6,730,0,0.10585529538840742,0.0388378707433026,0.2
4169487,0,3995.546513,5943.101425,78189.13958,5,752,0,0.07600929562499222,0.05110104209436806,0.0
3021630,5,4052.155636,13700.13638,55385.46262,4,654,1,0.24735978958949428,0.07316280201181788,1.0
4084831,0,1899.960069,3451.546411,47362.73746,6,663,0,0.07287472380402397,0.04011508140982356,0.0
5201753,3,4330.963307,14666.73775,64117.21787,3,697,1,0.22874881720129134,0.06754758629392164,0.6
1100190,1,3070.300933,5367.397712,46653.87796,6,612,0,0.11504719321729028,0.06581019772102135,0.2
3373470,0,3103.672266,5175.166968,76971.70181,5,640,0,0.06723466996708204,0.04032225081447761,0.0
3754528,1,4774.618611,8676.634156,75905.00867,5,647,0,0.11430911224477963,0.06290255010387841,0.2
7742183,5,4404.214795,23764.03084,72522.55248,5,589,1,0.3276778054185773,0.06072889941669632,1.0
7788613,0,2541.417773,475.4465797,47544.65797,5,640,0,0.01,0.053453277013867644,0.0
8598914,2,3237.576166,6484.197539,53868.59886,6,715,0,0.1203706366273214,0.0601013621017727,0.4
1994550,1,4708.006466,8495.804968,92221.3186,7,652,0,0.09212408906068277,0.05105117273827399,0.2
4846503,0,3800.574277,3600.62259,57383.2188,5,554,0,0.06274696096343763,0.06623145854271946,0.0
3823395,1,4467.647917,9556.184102,106267.8632,5,619,0,0.08992543760868618,0.042041382808194076,0.2
3766574,0,3195.513532,5360.045671,69641.10811,5,678,0,0.07696669131877774,0.04588544925150531,0.0
1188240,5,3606.915496,15849.10263,55601.28056,2,643,1,0.28504923754223693,0.06487108677484028,1.0
4931369,0,5035.405136,7319.953132,85083.21328,3,559,0,0.08603287123055398,0.059182122323342516,0.0
1674235,2,4590.542271,12161.71207,80386.82032,5,694,0,0.15128987589740756,0.05710565802610664,0.4
6310444,4,3566.504854,15851.74452,64245.94632,2,600,1,0.24673532616431074,0.05551330563699291,0.8
4574650,3,3065.573354,6945.642172,54958.16768,8,577,0,0.1263805265932767,0.05578012301737641,0.6
7580420,2,4820.244423,9645.019927,75271.61396,5,642,0,0.1281362178858746,0.0640380107375075,0.4
3474403,1,5558.533489,7689.366303,83311.05106,6,618,0,0.09229707469975593,0.06672024201203254,0.2
5334260,1,2911.593688,4914.228539,44645.94074,4,732,0,0.11007111637804858,0.06521519402975402,0.2
6913377,3,1742.918945,4010.344008,22313.89248,6,583,0,0.17972408944761575,0.07810913970129518,0.6
3970663,2,3273.29457,10795.1583,63776.78108,1,615,0,0.16926470914953864,0.05132423610238436,0.4
4061463,0,3607.38486,505.0630884,50506.30884,3,678,0,0.01,0.07142444068577473,0.0
1779742,0,3397.925105,6204.756984,63036.21923,3,624,0,0.09843161693058919,0.053904329074718205,0.0
1331779,1,4914.024268,7958.965339,84470.58362,7,645,0,0.09422173966270034,0.05817438518131077,0.2
1997294,0,2171.446284,2489.280034,41547.81353,5,620,0,0.05991362294438409,0.05226379199069252,0.0
1448037,1,5083.116494,11495.82473,92859.67696,6,672,0,0.12379781091583932,0.054739760684172856,0.2
7079328,0,5304.826903,6533.243765,87381.77822,5,650,0,0.07476666071673817,0.06070861695723455,0.0
7470708,1,4472.707587,6278.948089,74309.14858,5,593,0,0.08449764543110314,0.0601905374031403,0.2
6838052,0,4811.168115,4998.887976,80712.2179,4,675,0,0.06193471206792348,0.05960891969244225,0.0
3619319,0,4641.378942,4189.627329,78462.37872,7,549,0,0.05339663922184999,0.05915419616021553,0.0
5667441,2,2494.088705,11658.27636,86662.45146,5,663,0,0.13452511628269603,0.02877934633722165,0.4
1141867,1,6156.464373,10807.08485,91817.73869,5,650,0,0.11770149215379244,0.0670509256799036,0.2
6190380,0,5253.867693,5053.678339,81195.19671,5,598,0,0.06224109976665145,0.06470663174528567,0.0
8264935,1,5261.502822,7174.262209,92358.98575,6,714,0,0.07767800989520936,0.05696795800943494,0.2
7063427,0,4157.987816,1089.616916,81019.71778,6,695,0,0.013448786861474054,0.05132068994970522,0.0
6348050,5,3026.356937,17967.54012,67245.52907,3,534,1,0.26719308136153536,0.04500458214626699,1.0
5091206,0,5847.629853,3996.927804,83537.84889,2,574,0,0.04784571134053294,0.06999976574330966,0.0
5128308,0,3395.008657,928.8953588,54952.5271,5,727,0,0.016903596755607625,0.06178075579348561,0.0
5392958,5,5248.734426,23068.7708,88291.48528,5,623,1,0.2612796775005165,0.05944779849783495,1.0
8134637,1,2290.879867,2885.927928,37300.38767,5,618,0,0.07736991780171491,0.06141705247858622,0.2
3515121,0,5301.199678,2672.2359,67544.99241,2,634,0,0.03956230957551158,0.07848397769921371,0.0
5041910,5,4867.45916,20879.86147,70260.91962,2,609,1,0.29717603445737534,0.06927690651254247,1.0
1472856,0,3138.87726,3633.045335,56495.5258,5,630,0,0.0643067797591858,0.05555974947665679,0.0
1856487,0,4069.456536,2099.48644,84810.93216,5,712,0,0.024754903483895398,0.047982688461939905,0.0
5673350,4,2153.901886,6022.016569,25992.87874,4,687,1,0.23167947764603777,0.08286507652903397,0.8
4006640,0,2732.104596,6603.588877,71314.22374,4,642,0,0.09259848219165373,0.038310794855747246,0.0
4530262,0,2724.627489,3226.609587,45611.22663,6,643,0,0.07074156573718965,0.05973589596925953,0.0
1601744,3,3601.327401,10409.11162,60670.82882,6,522,0,0.17156699228359082,0.05935846717513163,0.6
2551890,0,4363.16258,1078.456786,56731.70953,2,598,0,0.01900977063682008,0.07690870971714221,0.0
7601592,0,5787.516711,3599.170293,76582.90957,5,555,0,0.04699704298529174,0.07557190949646496,0.0
2334208,0,3712.315765,6749.670314,76574.60154,2,666,0,0.08814502691828176,0.048479726832934424,0.0
4136020,5,3372.924919,17087.0031,59558.66981,4,598,1,0.2868936320188109,0.056631971965795655,1.0
6186461,4,3746.455788,17706.46722,75444.0926,6,541,1,0.2346965363329189,0.049658703006257646,0.8
3939177,0,4704.291901,6481.231318,93834.3009,5,624,0,0.06907102473014748,0.0501340326072595,0.0
5924428,0,3458.499353,5113.814773,64566.65006,6,662,0,0.07920210771734128,0.053564794670098455,0.0
6367681,3,3203.874911,10616.44777,58048.28896,5,549,0,0.18288993457353409,0.05519327043744099,0.6
7964030,1,1823.733133,3162.736858,36538.2567,6,666,0,0.08655959927064612,0.0499129760889769,0.2
7316309,1,3962.615966,7039.80642,70415.84905,7,635,0,0.09997474311502319,0.056274489613641884,0.2
3676430,1,4711.907948,6370.728628,63505.50502,6,658,0,0.10031773821802764,0.0741968424078521,0.2
8665022,0,3239.506043,3803.219525,77271.05237,5,611,0,0.049219201866035095,0.04192392809001935,0.0
2303188,0,2592.482828,4460.161507,60813.67684,6,671,0,0.07334142151500932,0.04262993067860029,0.0
4777683,1,3838.645413,5707.316785,61465.68683,5,624,0,0.09285370552817754,0.0624518428243845,0.2
8717521,0,3450.026008,2868.43423,51331.41945,4,612,0,0.055880672319884576,0.06721080470725226,0.0
1005074,0,3435.674573,5313.489306,57146.22844,3,655,0,0.09298057721479966,0.06012075804105332,0.0
6858809,5,3381.351037,16392.72631,64233.7918,4,569,1,0.2552040888546766,0.05264131140705911,1.0
5672780,1,2857.099578,5640.536017,69348.77912,5,660,0,0.08133576522291341,0.04119898885395114,0.2
3270982,1,3943.197659,7953.741157,64712.81212,3,565,0,0.12290829120902681,0.06093380166647593,0.2
4159770,1,3303.184014,8059.270534,69809.01697,6,568,0,0.11544741472958175,0.04731744060254456,0.2
2748361,1,3490.84276,10060.56388,65722.61992,3,630,0,0.15307612344495838,0.053114783985318645,0.2
6438698,4,5006.000083,19483.56511,85920.35989,7,676,0,0.22676307612007138,0.05826325785191028,0.8
8777468,1,5139.446147,7784.205356,68254.00717,4,633,0,0.11404759484101658,0.0752988192209609,0.2
1332553,3,4322.120114,20978.4731,93953.61455,5,709,0,0.22328542867114207,0.046002701808772514,0.6
6785735,2,2852.356192,8447.325558,60052.37599,7,579,0,0.14066596731171235,0.04749780745519508,0.4
5924095,1,3767.426403,7701.308066,64536.31243,4,639,0,0.11933294258721872,0.058376846478273445,0.2
2803207,0,4374.468662,5853.891297,91759.36669,3,642,0,0.06379611704140022,0.0476732656272434,0.0
2618289,0,2692.019959,498.832096,49883.2096,6,653,0,0.009999999999999998,0.05396645445605008,0.0
2154870,5,2469.514731,22454.16162,78004.83961,3,558,1,0.2878560065281057,0.031658480978190684,1.0
2200604,0,4016.013261,4116.295975,79728.62425,5,650,0,0.05162883485977121,0.0503710342273967,0.0
1769822,0,4827.961339,6174.466692,64922.78202,3,726,0,0.09510477678079021,0.07436467121068083,0.0
