customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default,dti_ratio,lti_ratio,credit_utilisation,predicted_pd,expected_loss
6726367,0,4953.913182,5036.723533,104276.5233,3,615,0,0.0483016058994364,0.0475074640506354,0.0,1.6860066472824273e-28,7.517097499420838e-25
4015073,1,4560.213324,7345.992466,69891.4905,6,736,0,0.1051056775788749,0.0652470464054561,0.2,1.6974650239113125e-27,6.966722357157912e-24
4305850,4,4769.444861,16026.53486,60136.66093,3,628,1,0.2665019076908033,0.0793101044727393,0.8,0.9999999999993063,4292.500374897022
2746613,4,8802.265206,26544.2635,108128.8413,2,534,1,0.2454873573125027,0.0814053410743429,0.8,1.0,7922.0386854
8477364,1,3939.795748,9154.684336,85187.42471,5,656,0,0.1074652082412974,0.0462485602941054,0.2,1.6450687311681042e-23,5.833111313001467e-20
7245697,0,4467.751329,2910.479046,84170.16599,5,686,0,0.0345785114210869,0.0530799871480685,0.0,3.0790272373148405e-35,1.238069522838652e-31
6188276,1,3509.353279,6813.276157,76484.08687,8,763,0,0.0890809635810979,0.0458834435059,0.2,1.6324349621722407e-34,5.155911888528054e-31
2514479,3,7691.910066,25000.34931,109820.2037,3,654,1,0.2276479961582879,0.070040937886186,0.6,0.9992212451334155,6917.327958242496
7341788,4,5303.260305,21362.82638,79385.79165,1,593,1,0.2691013837108973,0.0668036457755724,0.8,1.0,4772.9342745
1624675,0,3356.636736,6902.215986,65856.81028,4,639,0,0.1048064119208659,0.0509687110828593,0.0,1.4310090419656686e-26,4.323039767829116e-23
2960853,0,5867.607997,5693.232908,93213.24059,5,735,0,0.06107751293662,0.0629482245211146,0.0,6.27460020885325e-35,3.313520492710068e-31
1615904,1,6431.853657,8978.481417,80915.88152,4,637,0,0.1109606822336946,0.0794881491269453,0.2,8.116300779259874e-20,4.698257296355512e-16
6503387,2,6567.313454,13952.40784,108013.691,6,582,0,0.1291725864640622,0.0608007502863687,0.4,1.404767035094799e-16,8.302990904382388e-13
2236935,4,5128.722323,20073.76947,79658.24857,2,574,1,0.2519986295249775,0.0643840708912036,0.8,0.9999999999999993,4615.850090699997
8520237,0,2671.602571,3010.584056,56630.73041,7,559,0,0.0531616674233886,0.0471758451931999,0.0,1.0286201040250665e-34,2.47325770304609e-31
4641426,0,3713.250119,4577.974654,65196.15389,4,612,0,0.0702184773311019,0.0569550486868451,0.0,6.90673441529306e-28,2.3081789150539515e-24
8818027,0,4268.814934,7101.661266,85533.08488,2,661,0,0.0830282372717339,0.0499083476293296,0.0,3.4394000221016565e-24,1.3213945960512732e-20
2529764,4,1826.349992,8232.622425,36001.42497,4,648,1,0.2286749047255837,0.0507299362045224,0.8,0.9999994400229915,1643.7140723573955
6082197,0,2842.253663,3060.394643,59647.73639,6,607,0,0.0513078086147302,0.0476506542413654,0.0,1.0207182832075766e-33,2.6110262514040255e-30
7439373,1,3095.423878,6223.547222,58161.31317,7,626,0,0.1070049296137651,0.0532213546993406,0.2,6.3242592303984676e-27,1.761863672919359e-23
4604719,0,3681.900747,1400.556675,68160.94081,8,690,0,0.0205477896630576,0.0540177512699446,0.0,8.292827327327071e-43,2.7480030418104804e-39
2748530,1,5963.865775,9855.522595,84239.00572,4,743,0,0.1169947640141733,0.0707969630461113,0.2,2.587479265892593e-22,1.3888241133641064e-18
2088987,0,2227.671183,3284.903346,41612.41209,2,613,0,0.0789404694660659,0.0535338152996744,0.0,7.411783252786005e-22,1.4859914370186048e-18
5613485,1,2271.498545,4832.126788,42238.28975,4,638,0,0.1144015729945599,0.0537781846387376,0.2,3.6968305935542694e-19,7.557610782933008e-16
5960406,1,3409.570138,5689.148898,59850.07842,7,671,0,0.095056665725251,0.0569685157983123,0.2,9.271455573679506e-29,2.8450510253830173e-25
7524443,0,2091.214495,2122.588537,38241.92388,2,585,0,0.0555042299561211,0.0546838203423566,0.0,2.772503743817629e-22,5.218110014861875e-19
2827374,1,6139.787434,8174.785422,88979.23679,7,613,0,0.0918729550501014,0.0690024735601016,0.2,4.0292986155955164e-28,2.2265133307080255e-24
3065597,2,4780.212508,10713.96048,69466.18951,3,628,0,0.1542327361781903,0.0688135126126626,0.4,4.420660282450578e-08,0.0001901852601821016
5940028,0,5626.281807,5518.457975,99319.91881,4,634,0,0.0555624495178743,0.0566480709449947,0.0,1.3017006918826958e-30,6.591361428809032e-27
5209214,1,3451.888269,6326.445803,64106.88158,6,517,0,0.0986859077695914,0.053845830337143,0.2,2.3450894424073907e-22,7.285488062401641e-19
3997715,0,2781.246994,3973.590024,51858.52262,5,668,0,0.076623664216526,0.0536314351718028,0.0,5.47646153803806e-31,1.3708252971382475e-27
1480592,3,3364.747106,13903.61675,64608.19239,2,596,1,0.2151989745522115,0.0520792639684002,0.6,0.9999977882413202,3028.2656975922446
8750108,0,5428.35509,5947.218527,94445.13254,5,734,0,0.0629700903271134,0.0574762821969776,0.0,6.963405525358641e-35,3.401985404458323e-31
1428676,0,5476.833238,8588.174021,90775.10434,4,641,0,0.0946093544418612,0.0603340891516512,0.0,8.925899149544532e-28,4.399709502713529e-24
3454182,1,3485.439774,6474.291557,81671.94068,7,597,0,0.079271920112282,0.0426760983635291,0.2,1.0932456953188495e-28,3.4293978262967433e-25
5012066,5,5042.679355,25477.98735,98576.13775,5,652,1,0.2584599876961603,0.0511551727436186,1.0,0.9999999999997893,4538.411419499044
2826806,1,2508.585974,5299.288649,62623.80425,6,646,0,0.0846209953621589,0.0400580259223073,0.2,1.132256744301351e-26,2.5563270489491462e-23
8796051,0,4368.482444,2388.244317,63181.54626,3,597,0,0.0377997130233577,0.0691417463261051,0.0,8.928692953324473e-27,3.5104354573018026e-23
6804098,0,4060.512033,1930.859091,63564.88719,2,590,0,0.0303761900061039,0.0638797961028836,0.0,1.0158626487927166e-24,3.712430258368271e-21
7973149,5,4752.927185,23316.86095,85212.48625,4,505,1,0.2736319755017123,0.0557773560444611,1.0,1.0,4277.6344665
7398971,4,3532.793222,13415.88896,57680.31135,4,649,1,0.2325904393718221,0.0612478181777359,0.8,0.9999998576389445,3179.513447161045
7868213,5,3714.35271,23251.47929,88079.10551,6,532,1,0.2639840533730234,0.0421706452227571,1.0,0.9999999999999571,3342.917438999857
4635826,1,3730.408112,8363.401488,68297.29695,6,600,0,0.1224558197980044,0.0546201427961491,0.2,4.3437803194832407e-23,1.458366600649161e-19
1449829,1,3374.206325,8829.523645,77842.02311,5,620,0,0.1134287534192532,0.0433468477589777,0.2,4.3208962292812e-22,1.3121635847858348e-18
2174944,4,4702.508883,20968.52533,87256.06841,6,684,1,0.2403102238284769,0.0538932015697038,0.8,0.9842698507665345,4165.683944848842
8462888,2,2498.191999,6168.107169,44851.94059,3,576,0,0.1375215227671824,0.0556986379215214,0.4,1.2582994663698212e-07,0.0002829126293307951
5036949,2,1053.611278,2287.918024,20066.69156,7,749,0,0.11401570693201,0.0525054802805769,0.4,1.3588225928829474e-22,1.2885037277964084e-19
6482876,0,2192.077046,2000.779502,32102.18432,2,668,0,0.0623253384273136,0.0682843579785414,0.0,1.5525574795119404e-23,3.0629930520903657e-20
8528775,2,3701.603632,9570.96072,61285.79589,5,546,0,0.1561693142923137,0.0603990464388174,0.4,8.935346431240112e-11,2.9767599722750975e-07
8183230,4,4970.764441,15867.38082,71383.43096,4,732,1,0.2222838074131145,0.0696347089814916,0.8,0.9999547515725549,4473.485569553261
1701817,1,3558.419913,7241.073585,76867.88263,5,611,0,0.0942015486474965,0.0462926750581681,0.2,4.9157204391564216e-23,1.5742977747691785e-19
1702974,1,7202.353227,10821.92037,101898.8745,5,661,0,0.1062025505492702,0.070681381539695,0.2,7.993734881410787e-24,5.1816331997020296e-20
8661394,0,4840.757402,872.7089484,87270.89484,3,643,0,0.01,0.0554681765424189,0.0,4.960482274142398e-31,2.1611242157440146e-27
1007226,0,2627.058659,3253.467832,61139.91442,6,661,0,0.0532134835788342,0.0429679806378767,0.0,4.150244148107671e-35,9.812641343625302e-32
5725288,0,3532.285878,4044.516334,56365.58752,3,628,0,0.0717550638954113,0.0626674187818347,0.0,2.2041540908200927e-25,7.0071321311457695e-22
4778994,0,4058.020285,4658.968184,94303.65464,7,652,0,0.0494038985210637,0.0430314212157663,0.0,9.242608130118137e-39,3.375602215049279e-35
8390391,3,1931.097069,7772.273011,36881.65421,5,555,0,0.2107354775017831,0.052359285676411,0.6,0.09262862921302549,160.98738694088516
8830583,1,3892.076759,6089.688578,62892.69669,5,710,0,0.0968266412238015,0.0618843993633181,0.2,8.72445438527867e-25,3.0560621533108865e-21
1208331,3,3949.712159,13733.41461,77032.15175,6,616,0,0.1782815914914385,0.0512735535652488,0.6,1.3135743358897183e-07,0.0004669416473592573
1026158,1,1160.213127,3623.725926,32827.47289,6,676,0,0.1103869901330074,0.0353427487667936,0.2,2.276172606958247e-25,2.376760804119693e-22
8685942,0,2673.250981,4636.067034,61274.66638,6,661,0,0.0756604206581728,0.0436273445280241,0.0,9.37936794532175e-34,2.2566064104892193e-30
3046487,1,2894.209176,7888.366725,74520.28447,6,730,0,0.1058552953884074,0.0388378707433026,0.2,8.45956871457227e-28,2.2035385258845833e-24
4169487,0,3995.546513,5943.101425,78189.13958,5,752,0,0.0760092956249922,0.051101042094368,0.0,5.116833435737715e-34,1.8400091392587275e-30
3021630,5,4052.155636,13700.13638,55385.46262,4,654,1,0.2473597895894942,0.0731628020118178,1.0,0.9999999999999905,3646.940072399965
4084831,0,1899.960069,3451.546411,47362.73746,6,663,0,0.0728747238040239,0.0401150814098235,0.0,1.3107788344048319e-33,2.2413847001935893e-30
5201753,3,4330.963307,14666.73775,64117.21787,3,697,1,0.2287488172012913,0.0675475862939216,0.6,0.9815648575006053,3826.009243148225
1100190,1,3070.300933,5367.397712,46653.87796,6,612,0,0.1150471932172902,0.0658101977210213,0.2,3.415466868351135e-23,9.43786000127617e-20
3373470,0,3103.672266,5175.166968,76971.70181,5,640,0,0.067234669967082,0.0403222508144776,0.0,7.525809337619794e-32,2.1021881148336947e-28
3754528,1,4774.618611,8676.634156,75905.00867,5,647,0,0.1143091122447796,0.0629025501038784,0.2,2.12183256602198e-22,9.11784713323899e-19
7742183,5,4404.214795,23764.03084,72522.55248,5,589,1,0.3276778054185773,0.0607288994166963,1.0,1.0,3963.7933155
7788613,0,2541.417773,475.4465797,47544.65797,5,640,0,0.01,0.0534532770138676,0.0,6.655636475316745e-34,1.5223277546097347e-30
8598914,2,3237.576166,6484.197539,53868.59886,6,715,0,0.1203706366273214,0.0601013621017727,0.4,1.6581180427001433e-19,4.831455109914499e-16
1994550,1,4708.006466,8495.804968,92221.3186,7,652,0,0.0921240890606827,0.0510511727382739,0.2,2.069183065408911e-29,8.767554526154569e-26
4846503,0,3800.574277,3600.62259,57383.2188,5,554,0,0.0627469609634376,0.0662314585427194,0.0,7.240419217987667e-29,2.476597593112235e-25
3823395,1,4467.647917,9556.184102,106267.8632,5,619,0,0.0899254376086861,0.042041382808194,0.2,2.4460860358891167e-24,9.835426064738519e-21
3766574,0,3195.513532,5360.045671,69641.10811,5,678,0,0.0769666913187777,0.0458854492515053,0.0,6.833138713343883e-32,1.96518485020711e-28
1188240,5,3606.915496,15849.10263,55601.28056,2,643,1,0.2850492375422369,0.0648710867748402,1.0,1.0,3246.2239464
4931369,0,5035.405136,7319.953132,85083.21328,3,559,0,0.0860328712305539,0.0591821223233425,0.0,1.0853619446642493e-23,4.918713399523178e-20
1674235,2,4590.542271,12161.71207,80386.82032,5,694,0,0.1512898758974075,0.0571056580261066,0.4,4.146245340024807e-15,1.7130163049388583e-11
6310444,4,3566.504854,15851.74452,64245.94632,2,600,1,0.2467353261643107,0.0555133056369929,0.8,0.9999999999999836,3209.854368599947
4574650,3,3065.573354,6945.642172,54958.16768,8,577,0,0.1263805265932767,0.0557801230173764,0.6,2.4023224024615854e-14,6.62804599023315e-11
7580420,2,4820.244423,9645.019927,75271.61396,5,642,0,0.1281362178858746,0.0640380107375075,0.4,4.204730566258797e-15,1.824104615600394e-11
3474403,1,5558.533489,7689.366303,83311.05106,6,618,0,0.0922970746997559,0.0667202420120325,0.2,1.1743149779973544e-25,5.874722218649334e-22
5334260,1,2911.593688,4914.228539,44645.94074,4,732,0,0.1100711163780485,0.065215194029754,0.2,1.2557885099105586e-21,3.290711309026657e-18
6913377,3,1742.918945,4010.344008,22313.89248,6,583,0,0.1797240894476157,0.0781091397012951,0.6,6.491447831900019e-06,0.010182660666027946
3970663,2,3273.29457,10795.1583,63776.78108,1,615,0,0.1692647091495386,0.0513242361023843,0.4,0.03337557601013978,98.32328255215154
4061463,0,3607.38486,505.0630884,50506.30884,3,678,0,0.01,0.0714244406857747,0.0,7.809752003626045e-30,2.5355503024411735e-26
1779742,0,3397.925105,6204.756984,63036.21923,3,624,0,0.0984316169305891,0.0539043290747182,0.0,4.942901035272985e-24,1.5116046767356108e-20
1331779,1,4914.024268,7958.965339,84470.58362,7,645,0,0.0942217396627003,0.0581743851813107,0.2,8.586835708299309e-29,3.79763271503206e-25
1997294,0,2171.446284,2489.280034,41547.81353,5,620,0,0.059913622944384,0.0522637919906925,0.0,2.1748702308579542e-30,4.250352492880854e-27
1448037,1,5083.116494,11495.82473,92859.67696,6,672,0,0.1237978109158393,0.0547397606841728,0.2,2.712343459284314e-25,1.2408441997753004e-21
7079328,0,5304.826903,6533.243765,87381.77822,5,650,0,0.0747666607167381,0.0607086169572345,0.0,1.147176094608701e-31,5.47701354824284e-28
7470708,1,4472.707587,6278.948089,74309.14858,5,593,0,0.0844976454311031,0.0601905374031403,0.2,6.336277121883925e-23,2.550628328074628e-19
6838052,0,4811.168115,4998.887976,80712.2179,4,675,0,0.0619347120679234,0.0596089196924422,0.0,1.6532577025727784e-30,7.158690670046676e-27
3619319,0,4641.378942,4189.627329,78462.37872,7,549,0,0.0533966392218499,0.0591541961602155,0.0,4.519558635182136e-35,1.8879285848821767e-31
5667441,2,2494.088705,11658.27636,86662.45146,5,663,0,0.134525116282696,0.0287793463372216,0.4,6.973190389044254e-16,1.5652579848416846e-12
1141867,1,6156.464373,10807.08485,91817.73869,5,650,0,0.1177014921537924,0.0670509256799036,0.2,1.507924010832238e-22,8.355132404891946e-19
6190380,0,5253.867693,5053.678339,81195.19671,5,598,0,0.0622410997666514,0.0647066317452856,0.0,6.597207831654595e-31,3.119477138166299e-27
8264935,1,5261.502822,7174.262209,92358.98575,6,714,0,0.0776780098952093,0.0569679580094349,0.2,1.7826032156517063e-29,8.441254664691956e-26
7063427,0,4157.987816,1089.616916,81019.71778,6,695,0,0.013448786861474,0.0513206899497052,0.0,3.617926050203855e-39,1.353896319234297e-35
6348050,5,3026.356937,17967.54012,67245.52907,3,534,1,0.2671930813615353,0.0450045821462669,1.0,1.0,2723.7212433
5091206,0,5847.629853,3996.927804,83537.84889,2,574,0,0.0478457113405329,0.0699997657433096,0.0,5.691470419704723e-24,2.9953451100358605e-20
5128308,0,3395.008657,928.8953588,54952.5271,5,727,0,0.0169035967556076,0.0617807557934856,0.0,6.257361312639307e-36,1.9119416243748597e-32
5392958,5,5248.734426,23068.7708,88291.48528,5,623,1,0.2612796775005165,0.0594477984978349,1.0,0.9999999999999705,4723.860983399861
8134637,1,2290.879867,2885.927928,37300.38767,5,618,0,0.0773699178017149,0.0614170524785862,0.2,8.168712286004842e-23,1.6842184663791636e-19
3515121,0,5301.199678,2672.2359,67544.99241,2,634,0,0.0395623095755115,0.0784839776992137,0.0,3.19469182726559e-25,1.524212935740862e-21
5041910,5,4867.45916,20879.86147,70260.91962,2,609,1,0.2971760344573753,0.0692769065125424,1.0,1.0,4380.7132440000005
1472856,0,3138.87726,3633.045335,56495.5258,5,630,0,0.0643067797591858,0.0555597494766567,0.0,7.4038917292344775e-31,2.0915916645956563e-27
1856487,0,4069.456536,2099.48644,84810.93216,5,712,0,0.0247549034838953,0.0479826884619399,0.0,1.2053820208799233e-36,4.414724768922023e-33
5673350,4,2153.901886,6022.016569,25992.87874,4,687,1,0.2316794776460377,0.0828650765290339,0.8,0.9999989829948388,1938.5097259235988
4006640,0,2732.104596,6603.588877,71314.22374,4,642,0,0.0925984821916537,0.0383107948557472,0.0,9.910145956609512e-28,2.43679997835753e-24
4530262,0,2724.627489,3226.609587,45611.22663,6,643,0,0.0707415657371896,0.0597358959692595,0.0,8.367079829184433e-33,2.0517458134728e-29
1601744,3,3601.327401,10409.11162,60670.82882,6,522,0,0.1715669922835908,0.0593584671751316,0.6,1.9986005948450494e-05,0.06477853577283339
2551890,0,4363.16258,1078.456786,56731.70953,2,598,0,0.01900977063682,0.0769087097171422,0.0,4.5891445325934155e-25,1.802086532894086e-21
7601592,0,5787.516711,3599.170293,76582.90957,5,555,0,0.0469970429852917,0.0755719094964649,0.0,1.8157293384820726e-30,9.457707500206174e-27
2334208,0,3712.315765,6749.670314,76574.60154,2,666,0,0.0881450269182817,0.0484797268329344,0.0,9.453335760775081e-24,3.158439063890724e-20
4136020,5,3372.924919,17087.0031,59558.66981,4,598,1,0.2868936320188109,0.0566319719657956,1.0,1.0,3035.6324271000003
6186461,4,3746.455788,17706.46722,75444.0926,6,541,1,0.2346965363329189,0.0496587030062576,0.8,0.999986388063477,3371.7643123334647
3939177,0,4704.291901,6481.231318,93834.3009,5,624,0,0.0690710247301474,0.0501340326072595,0.0,9.815247026002473e-32,4.155640838166398e-28
5924428,0,3458.499353,5113.814773,64566.65006,6,662,0,0.0792021077173412,0.0535647946700984,0.0,1.6690886598887632e-33,5.1952878452924324e-30
6367681,3,3203.874911,10616.44777,58048.28896,5,549,0,0.182889934573534,0.0551932704374409,0.6,0.004565360881969255,13.164160670461914
7964030,1,1823.733133,3162.736858,36538.2567,6,666,0,0.0865595992706461,0.0499129760889769,0.2,3.557129499055237e-26,5.838529433218855e-23
7316309,1,3962.615966,7039.80642,70415.84905,7,635,0,0.0999747431150231,0.0562744896136418,0.2,7.909414182401696e-28,2.8207773828802617e-24
3676430,1,4711.907948,6370.728628,63505.50502,6,658,0,0.1003177382180276,0.0741968424078521,0.2,1.6859147215321867e-25,7.149487478433945e-22
8665022,0,3239.506043,3803.219525,77271.05237,5,611,0,0.049219201866035,0.0419239280900193,0.0,2.9424707686392153e-32,8.578936652721833e-29
2303188,0,2592.482828,4460.161507,60813.67684,6,671,0,0.0733414215150093,0.0426299306786002,0.0,3.769744955147635e-34,8.795699155943888e-31
4777683,1,3838.645413,5707.316785,61465.68683,5,624,0,0.0928537055281775,0.0624518428243845,0.2,8.634491796493405e-23,2.983027709537599e-19
8717521,0,3450.026008,2868.43423,51331.41945,4,612,0,0.0558806723198845,0.0672108047072522,0.0,4.55385102187623e-28,1.4139814015827331e-24
1005074,0,3435.674573,5313.489306,57146.22844,3,655,0,0.0929805772147996,0.0601207580410533,0.0,6.898939870897194e-25,2.1332261065587653e-21
6858809,5,3381.351037,16392.72631,64233.7918,4,569,1,0.2552040888546766,0.0526413114070591,1.0,1.0,3043.2159333
5672780,1,2857.099578,5640.536017,69348.77912,5,660,0,0.0813357652229134,0.0411989888539511,0.2,5.732828149894918e-25,1.4741334799030162e-21
3270982,1,3943.197659,7953.741157,64712.81212,3,565,0,0.1229082912090268,0.0609338016664759,0.2,1.0319458017534226e-14,3.662249642720077e-11
4159770,1,3303.184014,8059.270534,69809.01697,6,568,0,0.1154474147295817,0.0473174406025445,0.2,7.489815512129448e-23,2.2266214980727694e-19
2748361,1,3490.84276,10060.56388,65722.61992,3,630,0,0.1530761234449583,0.0531147839853186,0.2,1.1608605745462512e-14,3.647143558821799e-11
6438698,4,5006.000083,19483.56511,85920.35989,7,676,0,0.2267630761200713,0.0582632578519102,0.8,0.04861562582687314,219.0328442319815
8777468,1,5139.446147,7784.205356,68254.00717,4,633,0,0.1140475948410165,0.0752988192209609,0.2,2.8750393087440205e-19,1.3298498728018199e-15
1332553,3,4322.120114,20978.4731,93953.61455,5,709,0,0.223285428671142,0.0460027018087725,0.6,0.00014145568831429295,0.5502496281326283
6785735,2,2852.356192,8447.325558,60052.37599,7,579,0,0.1406659673117123,0.047497807455195,0.4,1.3364617629016121e-17,3.430858486305285e-14
5924095,1,3767.426403,7701.308066,64536.31243,4,639,0,0.1193329425872187,0.0583768464782734,0.2,2.799197825086957e-19,9.491194614107498e-16
2803207,0,4374.468662,5853.891297,91759.36669,3,642,0,0.0637961170414002,0.0476732656272434,0.0,1.178972367247455e-27,4.641639906499152e-24
2618289,0,2692.019959,498.832096,49883.2096,6,653,0,0.0099999999999999,0.05396645445605,0.0,9.078261917299412e-37,2.1994976046959664e-33
2154870,5,2469.514731,22454.16162,78004.83961,3,558,1,0.2878560065281057,0.0316584809781906,1.0,1.0,2222.5632579000003
2200604,0,4016.013261,4116.295975,79728.62425,5,650,0,0.0516288348597712,0.0503710342273967,0.0,4.581431911665591e-33,1.6559182180455835e-29
1769822,0,4827.961339,6174.466692,64922.78202,3,726,0,0.0951047767807902,0.0743646712106808,0.0,1.4973497219558663e-26,6.506231911708791e-23
7371105,0,3526.172736,6447.454504,73107.33336,4,684,0,0.0881916246657639,0.0482328184319921,0.0,5.653483251261861e-29,1.7941642653628992e-25
7337299,4,4068.885833,15467.4188,68030.96889,5,494,1,0.2273584964666523,0.0598093177179208,0.8,0.9999999922256385,3661.9972212303096
3350887,4,4890.868401,17002.73974,67419.05389,5,649,1,0.2521948730953928,0.0725443048930925,0.8,0.9999987228640533,4401.775939226539
3080975,0,4972.285567,6461.046059,83951.69471,5,627,0,0.0769614726816275,0.0592279355905333,0.0,7.606337089582755e-31,3.403879211544221e-27
1710327,0,7075.74067,1040.342976,104034.2976,3,580,0,0.0099999999999999,0.0680135381622454,0.0,4.0750847279806214e-30,2.595081846912153e-26
1067606,1,2718.783576,7146.163092,65721.47837,6,569,0,0.1087340587770773,0.0413682656481605,0.2,2.6620215633824056e-23,6.513714454933734e-20
5270430,0,6720.576764,5055.064867,109294.5327,3,594,0,0.0462517633967613,0.061490511903712,0.0,3.6487271171969807e-28,2.2069395613809664e-24
4367835,2,2057.418933,5918.316115,51668.89582,7,695,0,0.1145431118872321,0.0398192936068824,0.4,4.459777043372067e-22,8.258066753393207e-19
3155820,1,919.3409348,1913.724694,15498.60305,3,567,0,0.1234772377759555,0.0593176644265368,0.2,8.411711820501013e-14,6.959907907494851e-11
4514882,1,3487.575576,6462.464813,69733.53685,7,727,0,0.0926736991255879,0.0500128881100916,0.2,1.0602623957313844e-30,3.3279707119536204e-27
6297543,5,3547.245298,17032.43552,76662.61236,7,657,1,0.222173951495644,0.0462708638383269,1.0,0.9999875858312391,3192.481135708411
5901283,0,8137.78578,7381.518138,98238.31786,4,701,0,0.0751388897814745,0.0828371857058587,0.0,1.3186073615824655e-30,9.657489812840196e-27
3965035,0,4060.221824,5329.966967,66095.85096,3,707,0,0.0806399628658325,0.0614292994950193,0.0,3.4146457050681105e-27,1.2477797111650869e-23
3670550,4,2088.180306,10454.1356,45401.6215,4,599,1,0.2302590800639135,0.0459935182270968,0.8,0.999999974304429,1879.3622271087133
2650804,1,4247.669701,8048.585513,74617.32695,3,662,0,0.1078648330352713,0.0569260502168122,0.2,2.1688674546295334e-18,8.291369315263374e-15
5213079,5,2746.325555,12710.51735,47127.75616,5,625,1,0.2697034271448751,0.0582740571326194,1.0,0.9999999999999398,2471.6929994998513
7430700,0,1570.336405,862.0677915,21225.09101,3,696,0,0.0406155050686871,0.0739849079685995,0.0,3.1690189235672513e-27,4.478783205430411e-24
3291273,2,8283.348706,11519.80325,86388.07231,4,635,0,0.13334946529032,0.0958853286629148,0.4,6.12555088901177e-12,4.566606662702953e-08
1834202,1,3761.104427,6049.274879,63909.73472,7,636,0,0.0946534186928322,0.0588502587826107,0.2,5.685764457075989e-28,1.924627848334898e-24
7874896,5,4048.507685,18901.89008,64986.3154,2,579,1,0.2908595442541431,0.0622978493253673,1.0,1.0,3643.6569165
5280642,5,6504.355868,27598.31509,91166.20653,3,583,1,0.3027252766179126,0.0713461283031406,1.0,1.0,5853.920281199999
4110450,0,10190.83866,3717.620173,117370.6607,4,675,0,0.0316741862985866,0.0868261165032361,0.0,7.621731658238846e-34,6.99046538750337e-30
4098292,0,3735.130488,6858.954953,56649.54158,0,584,0,0.1210769718818261,0.0659339931767193,0.0,5.00063170817669e-14,1.6810210757223243e-10
5008483,1,389.2741369,829.2506507,6899.872098,3,741,0,0.1201834815083553,0.0564175873655448,0.2,2.8073414827334216e-18,9.83542889407157e-16
6137133,0,3678.214979,5069.310382,62325.28164,3,709,0,0.0813363413466959,0.0590164196970005,0.0,4.0021407294374696e-27,1.3248660581174597e-23
4266678,1,3853.428841,9958.190948,74502.14144,1,659,0,0.1336631505554748,0.0517223903436835,0.2,6.897325356681752e-12,2.392051720967827e-08
5391990,1,2920.194286,4447.272932,52971.87895,6,724,0,0.0839553555613492,0.0551272551376998,0.2,3.613017931514073e-28,9.495642886940642e-25
4290861,1,3727.574262,7326.367719,70691.13053,4,724,0,0.1036391363961965,0.0527304378081503,0.2,1.2389985231801362e-22,4.156613105096058e-19
8168400,1,5282.675564,5814.675962,62073.24898,5,637,0,0.0936744259008174,0.08510389984101,0.2,1.0171317141536437e-22,4.835859166555998e-19
5405191,0,3609.788986,4593.350382,64579.19711,3,624,0,0.07112739996095,0.0558970867948593,0.0,1.0541987896656695e-25,3.4248916619906984e-22
6681754,1,3278.499081,7010.017905,70703.03575,6,674,0,0.0991473397236695,0.0463699902871568,0.2,1.3402198203255827e-26,3.9545185043478674e-23
5402708,5,7322.664343,31360.73682,115402.4495,4,528,1,0.2717510499636318,0.0634532834851135,1.0,1.0,6590.397908700001
8459403,1,2649.109682,5454.776791,38225.41246,3,582,0,0.142700272932516,0.0693023177911315,0.2,2.159536670085439e-13,5.148764551221638e-10
1247396,0,5498.35533,6223.446622,74146.14416,4,705,0,0.0839348652921239,0.0741556475025201,0.0,1.9985689219899334e-29,9.889957876136135e-26
3062284,5,3422.112241,14209.23493,56296.12052,5,616,1,0.252401671709367,0.0607877098704207,1.0,0.9999999999997793,3079.90101689932
1513548,1,2648.831871,6401.001382,54975.03454,7,595,0,0.1164346950494885,0.0481824503279338,0.2,1.3366289972063256e-25,3.1864549387525964e-22
1758810,0,5033.878477,5220.971641,86567.05447,4,731,0,0.060311300563072,0.0581500492054341,0.0,2.8676181172320655e-32,1.2991717008530781e-28
2669894,1,3669.299023,10533.5218,79411.19919,6,683,0,0.1326452932009929,0.0462063167465938,0.2,7.233977452062125e-25,2.388926375753003e-21
6174988,0,7072.066632,4247.958837,110356.9062,5,660,0,0.0384929134321817,0.0640835891066326,0.0,2.7544294139601126e-35,1.7531557513799965e-31
7887854,1,4175.079243,5158.531566,74351.629,8,741,0,0.0693802090872817,0.0561531643509787,0.2,5.347982755176572e-35,2.009542661375369e-31
2552634,0,2593.402852,764.7105278,76471.05278,3,569,0,0.01,0.0339135235846821,0.0,6.259964740320847e-29,1.4611149369870774e-25
8775860,5,3603.628049,18156.81007,55987.03666,3,500,1,0.3243038237630489,0.0643654007066713,1.0,1.0,3243.2652441
8091122,0,3203.826797,5053.242271,71775.41982,3,644,0,0.0704035209222409,0.044636824208547,0.0,1.1576804020052444e-26,3.338106744875522e-23
3922427,1,4018.478601,6706.884385,63278.6485,6,626,0,0.1059896907406295,0.0635044947428041,0.2,1.6514538159143184e-24,5.972698637812333e-21
7689574,1,5376.450009,9327.938722,102364.8943,8,699,0,0.0911243916753597,0.0525224008266279,0.2,2.3236482946331637e-33,1.1243681005133978e-29
5816946,0,4885.879976,5378.457049,78738.14725,6,658,0,0.0683081484242061,0.0620522598847409,0.0,2.034312153894194e-34,8.945464515880565e-31
